district_id,district_name,county_id,county_name,nuts3_code,is_budapest_district,pop,jobseekers,jobseeker_rate,county_cases,pop_share,lambda,lambda_lo,lambda_hi,county_child_pop,pop_child,pop_u5,burden_rate,burden_rate_u5,komplex_mutato,kedvezmenyezett_290,komplex_program_290,deprivation_290,evidence_class,confidence,vacant_paed,vacant_any,vacant_paed_practice_rate,expected_cost,expected_cost_societal,score_disease,score_socioeconomic,score_healthcare,need_mpi,need_score,need_wsum,need_rank_ws,need_rank,need_score_290,spec_top_count,spec_n_specs
033,Szigetvári,02,Baranya,,False,14972.0,1651.0,0.11027250868287469,135,0.0654053322033454,8.82971984745163,4.414859923725815,13.244579771177445,46670,3052.46685393013,1037.8387303362442,289.2650524962503,8.50779566165442,3416,1,0,0.795775100656918,estimated,low,0.0,1.0,0.0,1412046.5905745027,7060232.952872514,0.10697369766816855,1.9761668037841869,-0.9989816048302742,103.77380916524388,0.48657761856647264,0.5094271164203491,0.6465667552929003,55,0.4437334332080277,0,7
116,Balassagyarmati,12,Nógrád,,False,23194.0,1474.0833333333333,0.06355451122416717,110,0.19974508689436607,21.971959558380266,10.985979779190133,32.9579393375704,26042,5201.761552903081,1768.5989279870475,422.3945933492052,12.42337039262368,4271,1,0,0.25216472668494305,estimated,low,1.0,3.0,4.311459860308701,3513750.2795862826,17568751.39793141,0.8475055350769237,0.5096473141244199,-0.5537227110259318,103.70055476161136,0.4841799119546359,0.5197747940760749,0.687339807335142,56,0.5130704369491679,0,7
026,Komlói,02,Baranya,,False,20141.0,1099.5,0.054590139516409314,135,0.08798616056021773,11.878131675629394,5.939065837814697,17.817197513444093,46670,4106.314113345361,1396.146798537423,289.26505249625035,8.50779566165442,4716,0,0,-0.030766988423277835,estimated,low,4.0,4.0,19.859987091008392,1899547.8480337337,9497739.240168668,0.10697369766816887,0.2282477136042738,1.0520257498984713,103.57899667411266,0.48020116643675587,0.4621586617783077,0.74218439241184,57,0.5080100953509832,0,7
095,Debreceni,09,Hajdú-Bihar,,False,143854.0,4616.75,0.03209330293213953,512,0.42283013488450016,216.48902906086408,108.24451453043204,324.7335435912961,78865,33346.49858766611,11337.809519806478,649.2106764724529,19.094431660954495,6096,0,0,-0.9081732060622549,estimated,low,1.0,1.0,0.6951492485436623,34620871.40515612,173104357.02578062,2.109167895759417,-0.47794799471312716,-0.927191214692371,103.02755816818735,0.46215190678662976,0.6158287472492672,0.6226556167997057,58,0.46467830112950737,0,7
068,Tiszaújvárosi,05,Borsod-Abaúj-Zemplén,,False,20036.0,1116.1666666666667,0.05570805882744394,493,0.05001248065498477,24.656152962907495,12.328076481453747,36.98422944436124,100996,5051.060496230843,1717.3605687184865,488.13814408491425,14.357004237791594,5191,0,0,-0.3327727517410417,estimated,low,0.0,2.0,0.0,3943005.8177899257,19715029.08894963,1.2132034268608698,0.26334019501785216,-0.9989816048302742,102.86864759084118,0.4569505683946729,0.5316913953927019,0.6633329644727437,59,0.449023879570111,0,7
032,Szentlőrinci,02,Baranya,,False,9048.0,579.0,0.06399204244031831,135,0.0395262787720992,5.336047634233393,2.6680238171166963,8.00407145135009,46670,1844.6914302938699,627.1950862999158,289.2650524962503,8.50779566165442,3654,1,0,0.6444543181945437,estimated,low,1.0,2.0,11.052166224580017,853339.4036546956,4266697.018273477,0.10697369766816855,0.5233818081250954,0.1424126019444732,102.5865149518381,0.4477160205667204,0.4371228102431996,0.7111043985129935,60,0.5188494474798491,0,7
167,Szolnoki,16,Jász-Nagykun-Szolnok,,False,70268.0,2860.1666666666665,0.040703686837061916,243,0.31019291043128944,75.37687723480333,37.688438617401665,113.065315852205,52946,16423.47383569505,5583.981104136318,458.9581838099195,13.498770112056455,5544,0,0,-0.5572107190066641,estimated,low,4.0,9.0,5.692491603574885,12054251.36317044,60271256.815852195,1.0508901682143632,-0.20766038614894816,-0.41109893944074183,102.2010997346371,0.43510090708874916,0.49367023054426146,0.6383810409644609,61,0.4546340515567214,0,7
025,Hegyháti,02,Baranya,,False,7102.0,646.0,0.09096029287524642,135,0.03102515824927592,4.188396363652249,2.0941981818261244,6.282594545478373,46670,1447.944135493707,492.30100606786044,289.26505249625023,8.50779566165442,2863,1,1,1.1473733893194935,estimated,low,0.0,3.0,0.0,669807.2993761767,3349036.4968808834,0.10697369766816825,1.3699391739412137,-0.9989816048302742,102.1362966731747,0.4329798232872194,0.45133863977224203,0.6059163244737008,62,0.47474217863999735,0,7
176,Celldömölki,18,Vas,,False,14588.0,452.0833333333333,0.030990083173384517,137,0.08943822153555642,12.253036350371229,6.126518175185614,18.37955452555684,33220,2971.137719411184,1010.1868245998027,412.4021673690548,12.129475510854553,4304,1,0,0.23118327365444577,estimated,low,2.0,5.0,13.709898546750754,1959502.5098922793,9797512.549461396,0.7919227581527176,-0.5125790441073563,0.4168855164883322,102.10812753877703,0.43205781291725126,0.46935105721610304,0.6459955198392168,63,0.5783536024430282,0,7
173,Szekszárdi,17,Tolna,,False,33581.0,1333.3333333333333,0.039704991910107894,109,0.25642964048993555,27.950830813402973,13.975415406701487,41.92624622010446,29011,7439.28030025352,2529.355302086197,375.71955465168384,11.05057513681423,5440,0,0,-0.49108735188024843,estimated,low,4.0,5.0,11.91149757303237,4469889.8759717,22349449.3798585,0.5878760648154925,-0.23901030811204013,0.23115862719353886,101.99416997068084,0.42832784173539923,0.45029877217968767,0.6556855872210741,64,0.46024934824819014,0,7
175,Tolnai,17,Tolna,,False,10827.0,488.6666666666667,0.0451340783842862,109,0.08267662420965821,9.011752038852745,4.505876019426372,13.517628058279117,29011,2398.531544946394,815.5007252817741,375.71955465168384,11.05057513681423,4696,0,0,-0.018050956283582515,estimated,low,1.0,1.0,9.236168837166343,1441157.1331153212,7205785.665576607,0.5878760648154925,-0.06858645523889553,-0.04513152790241656,101.97442674502909,0.42768162170852325,0.45043442176822934,0.664867225141538,65,0.4943654780699874,0,7
107,Hatvani,10,Heves,,False,33341.0,1737.5,0.05211301400677844,75,0.18165918402929127,13.624438802196845,6.812219401098423,20.436658203295266,41188,7482.178471798448,2543.9406804114724,182.09187141885988,5.355643277025291,4995,0,0,-0.20815563677202756,estimated,low,9.0,10.0,26.993791427971566,2178816.847137619,10894084.235688096,-0.48917612900209734,0.15048854078403615,1.788757606533549,101.95561903966487,0.4270660224097903,0.39744595120176984,0.6824588845057618,66,0.44874116594199104,0,7
171,Dombóvári,17,Tolna,,False,18205.0,950.5833333333334,0.05221550855991944,109,0.13901615809890344,15.152761232780476,7.576380616390238,22.729141849170713,29011,4032.9977626072878,1371.219239286478,375.71955465168384,11.05057513681423,4193,1,0,0.3017572520297548,estimated,low,1.0,4.0,5.492996429552321,2423225.7881559455,12116128.940779727,0.5878760648154925,0.15370593596237397,-0.4317014739377768,101.79663414765164,0.4218622516074978,0.4490762245957089,0.6466415243313406,67,0.49902241351468735,0,7
109,Pétervásárai,10,Heves,,False,11356.0,1002.75,0.08830133849947165,75,0.06187341992851539,4.640506494638654,2.320253247319327,6.960759741957981,41188,2548.442420015692,866.4704228053353,182.09187141885985,5.3556432770252895,3337,1,0,0.8460034276087145,estimated,low,1.0,5.0,8.805917576611483,742108.6384959898,3710543.1924799494,-0.4891761290020975,1.286472231300182,-0.08956501598755531,101.69856104923424,0.41865219862968156,0.39620064423287393,0.6584969030664279,68,0.44267221078362323,0,7
031,Siklósi,02,Baranya,,False,21306.0,1813.1666666666667,0.08510122344253575,135,0.09307547474782776,12.565189090956748,6.282594545478374,18.84778363643512,46670,4343.832406481121,1476.9030182035813,289.2650524962503,8.50779566165442,3512,1,0,0.7347381463863805,estimated,low,0.0,1.0,0.0,2009421.8981285305,10047109.490642652,0.10697369766816855,1.1860177735872162,-0.9989816048302742,101.61120318463986,0.415792868416789,0.4337153685064344,0.6043372023818425,69,0.43819563641343245,0,7
050,Orosházi,04,Békés,,False,28194.0,1139.25,0.04040753351776974,131,0.14216417910447762,18.623507462686568,9.311753731343284,27.935261194029852,41222,5860.291791044777,1992.4992089552243,317.79147057396534,9.346807958057804,4178,1,0,0.31129427613452626,estimated,low,4.0,5.0,14.187415762218912,2978266.6575559704,14891333.287779853,0.2656516338980656,-0.216956902230428,0.4662003179757009,101.34878845413525,0.4072037119541874,0.4118975023897607,0.6560026079440608,70,0.5275462126952941,0,7
108,Hevesi,10,Heves,,False,20757.0,1966.6666666666667,0.09474715357068299,75,0.11309497864179234,8.482123398134426,4.241061699067213,12.72318509720164,41188,4658.155980298143,1583.7730333013687,182.09187141885988,5.35564327702529,2440,1,1,1.4163174690740497,estimated,low,1.0,8.0,4.817651876475407,1356459.053298808,6782295.266494039,-0.48917612900209734,1.4888120990787441,-0.5014465668720954,101.18221469238675,0.40175154812378544,0.3914470066271338,0.6228589885842633,71,0.4595932153931826,0,7
112,Komáromi,11,Komárom-Esztergom,,False,25905.0,533.9166666666666,0.02061056424113749,120,0.1307356117649434,15.688273411793206,7.844136705896603,23.53241011768981,43598,5699.811201728002,1937.9358085875208,275.2419835772283,8.095352458153775,5592,0,0,-0.5877291961419329,estimated,low,8.0,9.0,30.882069098629607,2508864.7619456165,12544323.809728084,0.028970506744653474,-0.8384013745890259,2.19031305887107,101.01420643175668,0.3962524313829443,0.41352901661700925,0.547515723928784,72,0.4919250763607437,0,7
084,Sárbogárdi,07,Fejér,,False,17049.0,736.5833333333334,0.043203902477173636,127,0.06242219651147464,7.9276189569572795,3.9638094784786397,11.89142843543592,61742,3854.0712570114674,1310.384227383899,205.69466489585696,6.049843085172262,3015,1,1,1.0507315450578092,estimated,low,4.0,11.0,23.461786615050737,1267782.8416918688,6338914.208459345,-0.3578858089911118,-0.12917639359732377,1.423995644955148,100.90796285102245,0.39277494848280925,0.3713895168025765,0.6443027488089292,73,0.578539643905193,0,7
045,Békési,04,Békés,,False,20974.0,1423.0833333333333,0.06784987762626744,131,0.10575837031060911,13.854346510689794,6.927173255344897,20.78151976603469,41222,4359.571540943929,1482.254323920936,317.79147057396534,9.346807958057804,4196,1,0,0.2998498472088005,estimated,low,0.0,6.0,0.0,2215583.630402884,11077918.152014421,0.2656516338980656,0.644482685642163,-0.9989816048302742,100.62617054598006,0.38355154020343435,0.40856105652946456,0.5844606012028843,74,0.41585331911501594,0,7
158,Tiszavasvári,15,Szabolcs-Szatmár-Bereg,,False,16286.0,1318.1666666666667,0.08093863850341808,112,0.047114572364233887,5.276832104794195,2.6384160523970976,7.915248157191293,85988,4051.2878484557436,1377.437868474953,130.2507326603712,3.8309039017756232,3155,1,0,0.9617193200799419,estimated,low,2.0,3.0,12.280486307257766,843869.6709906615,4219348.354953308,-0.7775419829832858,1.055350530283908,0.2692653290881728,100.51611368359272,0.3799492439108059,0.34650067931603196,0.6089758735266763,75,0.4375613098135128,0,7
037,Kalocsai,03,Bács-Kiskun,,False,28910.0,1466.3333333333333,0.050720627233944424,127,0.0913358860623523,11.599657529918742,5.799828764959371,17.399486294878113,71938,6570.520971553499,2233.97713032819,176.5409102282521,5.192379712595651,4098,1,0,0.36215840469330757,estimated,low,6.0,9.0,20.75406433759945,1855014.3322702227,9275071.661351115,-0.5200532991893347,0.10678028164235587,1.1443601003716455,100.51268620306644,0.3798370582630865,0.3502851083805117,0.6157948098324277,76,0.4718256107222738,0,7
182,Vasvári,18,Vas,,False,8446.0,391.9166666666667,0.04640263635646066,137,0.05178195908207496,7.09412839424427,3.547064197122135,10.641192591366405,33220,1720.1966807065303,584.8668714402204,412.4021673690548,12.129475510854551,3280,1,0,0.8822441192068462,estimated,low,0.0,2.0,0.0,1134491.239275445,5672456.196377225,0.7919227581527176,-0.028765292279129856,-0.9989816048302742,100.33092319731261,0.3738877318189109,0.4327211683514892,0.5533327551194361,77,0.532420198208235,0,7
043,Kunszentmiklósi,03,Bács-Kiskun,,False,18460.0,875.1666666666666,0.04740881184543156,127,0.05832101199277148,7.406768523081978,3.703384261540989,11.110152784622967,71938,4195.496960735994,1426.4689666502381,176.54091022825213,5.192379712595651,3387,1,0,0.8142133472594761,estimated,low,4.0,6.0,21.668472372697725,1184488.5705191393,5922442.852595695,-0.5200532991893346,0.0028194511786347447,1.238794079437963,100.31609559770078,0.3734024062703567,0.34585871744485097,0.6237143463840198,78,0.5218197263187873,0,7
180,Szentgotthárdi,18,Vas,,False,9280.0,194.66666666666669,0.020977011494252875,137,0.056895166976279374,7.794637875750274,3.897318937875137,11.69195681362541,33220,1890.0574469520009,642.6195319636803,412.4021673690547,12.129475510854553,5014,0,0,-0.2202358673047381,estimated,low,1.0,3.0,10.775862068965518,1246516.5404305148,6232582.702152574,0.7919227581527173,-0.8268982694077519,0.11387774677510468,100.11535668423382,0.3668319750579592,0.42147281985525975,0.5276092151344498,79,0.5060145033151711,0,7
178,Kőszegi,18,Vas,,False,17100.0,312.9166666666667,0.018299220272904485,137,0.10483915466534238,14.362964189151906,7.181482094575953,21.544446283727858,33220,3482.7567179826738,1184.1372841141092,412.4021673690548,12.129475510854553,5564,0,0,-0.5699267511463594,estimated,low,2.0,3.0,11.695906432748538,2296921.6423881254,11484608.21194063,0.7919227581527176,-0.9109565173842029,0.20889380837416038,99.98225774687809,0.36247548334822943,0.41898760381584826,0.5228479227665741,80,0.47165503664802705,0,7
179,Sárvári,18,Vas,,False,24873.0,612.25,0.024615044425682468,137,0.15249498795269362,20.891813349519026,10.445906674759513,31.33772002427854,33220,5065.883499788482,1722.4003899280842,412.4021673690548,12.129475510854551,4793,0,0,-0.07972371216110481,estimated,low,2.0,5.0,8.040847505327061,3341013.5679017454,16705067.839508727,0.7919227581527176,-0.7126971801448571,-0.16857636357285327,99.90916288383521,0.36008299869586075,0.4158599377851752,0.5496451461435626,81,0.5011050448202833,0,7
150,Fehérgyarmati,15,Szabolcs-Szatmár-Bereg,,False,22525.0,2186.5833333333335,0.09707362190159083,112,0.06516368307161785,7.298332504021199,3.6491662520105996,10.947498756031798,85988,5603.294779962276,1905.1202251871741,130.2507326603712,3.8309039017756232,2755,1,1,1.2160399628738483,estimated,low,1.0,3.0,4.439511653718091,1167147.5094599442,5835737.547299721,-0.7775419829832858,1.5618420090693887,-0.5404983736250394,99.88365874558802,0.3592482169234059,0.34756951425815047,0.5471747771134965,82,0.4001117067606884,0,7
194,Lenti,20,Zala,,False,11146.0,478.0833333333333,0.04289281655601412,44,0.06697633054315365,2.9469585438987607,1.4734792719493803,4.420437815848141,32225,2158.3122517531265,733.8261655960631,136.53995345228861,4.015880983890841,4223,1,0,0.2826832038202118,estimated,low,3.0,6.0,26.915485375919612,471276.87360065384,2356384.368003269,-0.7425582506045184,-0.13894165733197827,1.7806706783828736,99.66582839112147,0.35211836185307743,0.32654698347575095,0.5969290860531818,83,0.4655174678756457,0,7
170,Bonyhádi,17,Tolna,,False,17830.0,567.25,0.03181435782389232,109,0.13615260087357586,14.84063349521977,7.420316747609885,22.260950242829654,29011,3949.9231039433093,1342.9738553407253,375.7195546516839,11.05057513681423,4996,0,0,-0.20879143837901232,estimated,low,1.0,2.0,5.608524957936063,2373310.398397172,11866551.99198586,0.5878760648154928,-0.4867043297454958,-0.4197704560418325,99.45015098559819,0.34505897544620484,0.3884116991104659,0.5569007336338052,84,0.44533075303243774,0,7
105,Füzesabonyi,10,Heves,,False,18240.0,863.6666666666666,0.047350146198830406,75,0.09938104785982042,7.453578589486532,3.726789294743266,11.180367884229797,41188,4093.3065992502834,1391.7242437450964,182.09187141885988,5.35564327702529,3250,1,0,0.9013181674163891,estimated,low,3.0,6.0,16.44736842105263,1191974.4246360387,5959872.123180194,-0.48917612900209734,0.000977884356552368,0.6995931949884617,99.41905471440805,0.3440411562935149,0.319280324979829,0.6177687124472505,85,0.5014216244149965,0,7
149,Csengeri,15,Szabolcs-Szatmár-Bereg,,False,7856.0,826.9166666666667,0.10525924983027836,112,0.022727009731881458,2.545425089970723,1.2727125449853616,3.8181376349560847,85988,1954.2501128250228,664.4450383605079,130.2507326603712,3.8309039017756232,3030,1,1,1.0411945209530376,estimated,low,0.0,2.0,0.0,407063.74403184553,2035318.720159228,-0.7775419829832858,1.8187961497757374,-0.9989816048302742,99.23965680678637,0.33816924241633706,0.3453175125934407,0.49659202722789303,86,0.34976702134624804,0,7
079,Enyingi,07,Fejér,,False,12936.0,548.0,0.04236239950525665,127,0.04736310247360173,6.01511401414742,3.00755700707371,9.022671021221129,61742,2924.292672925118,994.2595087945402,205.69466489585696,6.049843085172262,3141,1,0,0.9706205425777287,estimated,low,2.0,5.0,15.460729746444033,961935.5293639519,4809677.646819759,-0.3578858089911118,-0.15559192029051386,0.5976997159640851,99.2385492966814,0.33813299225020793,0.3204264172886129,0.6035267060051501,87,0.5195065733632388,0,7
115,Tatabányai,11,Komárom-Esztergom,,False,56426.0,1187.25,0.02104083224045653,120,0.2847669418818257,34.17203302581909,17.086016512909545,51.258049538728635,43598,12415.269132163838,4221.191504935705,275.2419835772283,8.095352458153775,5955,0,0,-0.8185251794774029,estimated,low,11.0,11.0,19.49455924573778,5464782.978480732,27323914.89240366,0.028970506744653474,-0.8248948794243732,1.014286792927445,99.10844433760914,0.33387449712730427,0.3458923608104371,0.5137859153076149,88,0.4047451130366861,0,7
046,Békéscsabai,04,Békés,,False,46927.0,2219.9166666666665,0.04730574438311988,131,0.23662263009277934,30.997564542154095,15.498782271077047,46.49634681323114,41222,9754.05805768455,3316.379739612747,317.7914705739654,9.346807958057806,5489,0,0,-0.522241630622502,estimated,low,1.0,1.0,2.1309693779700387,4957122.772190147,24785613.86095074,0.26565163389806595,-0.0004159281280970891,-0.7789092630462711,99.0951331967242,0.3334388071356007,0.3596663202809549,0.565406459446769,89,0.3478863801566839,0,7
113,Oroszlányi,11,Komárom-Esztergom,,False,17191.0,405.6666666666667,0.023597618909119114,120,0.08675838262308981,10.411005914770778,5.205502957385389,15.616508872156167,43598,3782.4919656014695,1286.0472683044998,275.2419835772283,8.095352458153775,5662,0,0,-0.6322353086308665,estimated,low,3.0,5.0,17.450991798033854,1664925.4631386641,8324627.31569332,0.028970506744653474,-0.7446350719741486,0.8032407410887383,99.03242682780636,0.33138635065649497,0.34121270511542906,0.5292780600724363,90,0.41502874018258734,0,7
156,Nyírbátori,15,Szabolcs-Szatmár-Bereg,,False,26574.0,2294.5,0.0863437946865357,112,0.0768772348033373,8.610250297973778,4.305125148986889,12.915375446960667,85988,6610.519666269368,2247.5766865315854,130.25073266037123,3.8309039017756232,2715,1,1,1.241472027153239,estimated,low,1.0,4.0,3.763076691502973,1376949.075089392,6884745.37544696,-0.7775419829832856,1.2250231900378539,-0.6103560767615636,98.81841369584635,0.32438143796763336,0.3112010824052857,0.5238049664586094,91,0.39668517115892626,0,7
148,Baktalórántházai,15,Szabolcs-Szatmár-Bereg,,False,11875.0,1169.75,0.09850526315789473,112,0.03435377298448222,3.847622574262009,1.9238112871310045,5.771433861393014,85988,2954.0122313896572,1004.3641586724835,130.25073266037123,3.8309039017756237,2213,1,1,1.5606444338595915,estimated,low,0.0,1.0,0.0,615310.8401703369,3076554.2008516844,-0.7775419829832856,1.606782501358819,-0.9989816048302742,98.72772951824727,0.32141323344427075,0.32500245392754634,0.4999416801500166,92,0.38933724489534444,0,7
181,Szombathelyi,18,Vas,,False,72747.0,1577.5833333333333,0.021685888536067923,137,0.44600783534734867,61.10307344258677,30.551536721293385,91.65461016388015,33220,14816.380290238923,5037.569298681235,412.4021673690548,12.129475510854551,6269,0,0,-1.0181668840706195,estimated,low,3.0,5.0,4.123881397171017,9771588.229170116,48857941.14585058,0.7919227581527176,-0.8046459886135466,-0.5730945668947752,98.5147945631863,0.3144436108096772,0.38333927342217183,0.44838992352622753,93,0.3604131630040143,0,7
048,Gyulai,04,Békés,,False,23274.0,824.0833333333334,0.03540789435994386,131,0.11735578862444535,15.373608309802341,7.6868041549011705,23.06041246470351,41222,4837.640318676886,1644.7977083501412,317.7914705739654,9.346807958057806,5221,0,0,-0.35184679995058465,estimated,low,1.0,2.0,4.296640027498496,2458543.597501513,12292717.987507565,0.26565163389806595,-0.37390002190712995,-0.5552532047745075,98.34033089137256,0.3087332005313875,0.33698846288093715,0.5196358448751807,94,0.3836413351547595,0,7
159,Vásárosnaményi,15,Szabolcs-Szatmár-Bereg,,False,22582.0,2107.75,0.09333761402887256,112,0.06532858118194337,7.316801092377657,3.6584005461888287,10.975201638566485,85988,5617.474038672947,1909.9411731488021,130.2507326603712,3.8309039017756232,2800,1,1,1.1874288905595338,estimated,low,0.0,5.0,0.0,1170101.0014927618,5850505.00746381,-0.7775419829832858,1.4445653992637926,-0.9989816048302742,98.32451409451077,0.30821549734177683,0.3094588793969507,0.47125429548125847,95,0.36122550579078994,0,7
078,Dunaújvárosi,07,Fejér,,False,57292.0,2082.75,0.036353243035676885,127,0.20976552774563934,26.640222023696197,13.320111011848098,39.960333035544295,61742,12951.343214071263,4403.45669278423,205.69466489585696,6.049843085172263,5330,0,0,-0.4211491751119242,estimated,low,8.0,12.0,13.963555121133842,4260297.64597399,21301488.22986995,-0.3578858089911118,-0.3442246862142442,0.44308148012370424,98.23617390724687,0.3053240145012894,0.2932890117389409,0.5641264135086718,96,0.36976798193721055,0,7
154,Mátészalkai,15,Szabolcs-Szatmár-Bereg,,False,39137.0,2865.5833333333335,0.07321928950439056,112,0.11322135690894153,12.680791973801451,6.340395986900726,19.02118796070218,85988,9735.678037886064,3310.130532881262,130.25073266037123,3.8309039017756237,3091,1,1,1.002410622926967,estimated,low,2.0,6.0,5.110253724097401,2027909.0822523346,10139545.411261672,-0.7775419829832856,0.8130332998725371,-0.47122859448722726,98.03778802985036,0.29883060104979453,0.27987911253096115,0.5272802313653127,97,0.38810910654940695,0,7
027,Mohácsi,02,Baranya,,False,20301.0,950.25,0.04680803901285651,135,0.08868512216538306,11.972491492326713,5.986245746163356,17.95873723849007,46670,4138.934651458428,1407.2377814958654,289.26505249625023,8.50779566165442,4308,1,0,0.2286400672265067,estimated,low,0.0,3.0,0.0,1914637.8463300148,9573189.231650073,0.10697369766816825,-0.016039342343243865,-0.9989816048302742,97.83171085166386,0.29208544187594937,0.31853476097374267,0.48767357632273906,98,0.390456983224803,0,7
151,Ibrányi,15,Szabolcs-Szatmár-Bereg,,False,14561.0,940.75,0.06460751322024587,112,0.0421242348149091,4.717914299269819,2.3589571496349095,7.076871448904729,85988,3622.178703264404,1231.5407591098974,130.2507326603712,3.8309039017756232,2812,1,1,1.1797992712757166,estimated,low,1.0,2.0,6.86766018817389,754487.6752606547,3772438.3763032733,-0.7775419829832858,0.5427019832862341,-0.28973534544575963,97.69065525518538,0.28746851893968933,0.2646140072637369,0.5245885459814633,99,0.41624619151970077,0,7
036,Jánoshalmai,03,Bács-Kiskun,,False,9758.0,433.8333333333333,0.04445924711347954,127,0.030828625949375087,3.915235495570636,1.957617747785318,5.872853243355954,71938,2217.749693546145,754.0348958056893,176.5409102282521,5.192379712595651,2306,1,1,1.5015148844100084,estimated,low,1.0,2.0,10.248001639680263,626123.4816427822,3130617.408213911,-0.5200532991893347,-0.08977000900197282,0.0593638330563743,97.61726553191795,0.2850663831499843,0.26785647309074145,0.5293139492108877,100,0.5050609788448552,0,7
019,Budapest 19. ker.,01,főváros,,True,36529.0,656.0,0.017958334473979577,274,0.03301376077969919,9.045770453637578,4.522885226818789,13.568655680456366,210663,6954.7778871337705,2364.624481625482,130.06555493845622,3.825457498189888,7277,0,0,-1.6590549039112636,estimated,low,13.0,13.0,35.5881628295327,1446597.349503108,7232986.747515541,-0.7785720323455707,-0.9216572257849317,2.6763271136584033,97.59181378097956,0.28423331607849556,0.2979770378294008,0.3625131967352848,101,0.2621305121633983,0,7
104,Egri,10,Heves,,False,52355.0,2298.8333333333335,0.043908572883837906,75,0.2852573881963212,21.39430411472409,10.697152057362045,32.09145617208613,41188,11749.181305030077,3994.7216437102265,182.09187141885985,5.35564327702529,5764,0,0,-0.6970870725433126,estimated,low,5.0,7.0,9.550186228631459,3421371.7654506476,17106858.82725324,-0.4891761290020975,-0.10705616282174263,-0.012701900609290917,97.5317897873416,0.2822686570371555,0.2671785442171679,0.5458648235600232,102,0.29489604896418614,0,7
088,Kapuvári,08,Győr-Moson-Sopron,,False,15386.0,222.83333333333334,0.01448286320897786,90,0.04930872917694867,4.43778562592538,2.21889281296269,6.65667843888807,69731,3438.3469942378074,1169.0379780408546,129.06741621373564,3.796100476874577,5138,0,0,-0.2990752665708491,estimated,low,6.0,7.0,38.99649031587157,709689.5678515802,3548447.839257901,-0.7841241697530194,-1.0307553597617236,3.0283165036701476,97.47138483643691,0.2802915287965327,0.30721910943218206,0.2993243869686539,103,0.4462088572684468,0,7
195,Letenyei,20,Zala,,False,9271.0,471.8333333333333,0.05089346708373782,44,0.05570945276023483,2.451215921450333,1.2256079607251664,3.6768238821754995,32225,1795.2371151985674,610.3806191675129,136.53995345228861,4.015880983890842,3619,1,0,0.6667073744390105,estimated,low,1.0,1.0,10.7863229425089,391997.8373543569,1959989.1867717842,-0.7425582506045184,0.11220587824537634,0.11495807620714531,97.42509306360552,0.2787763422099585,0.2529788342479029,0.5505902267894475,104,0.4060104642302484,0,7
024,Bólyi,02,Baranya,,False,7086.0,276.33333333333337,0.038997083450936124,135,0.030955262088759386,4.178960381982517,2.0894801909912584,6.268440572973775,46670,1444.6820816824006,491.19190777201624,289.26505249625023,8.507795661654418,4105,1,0,0.3577077934444142,estimated,low,0.0,0.0,0.0,668298.2995465486,3341491.4977327427,0.10697369766816825,-0.2612321842356478,-0.9989816048302742,96.9823469382561,0.26428471768673134,0.2950404859367584,0.4454440234116813,105,0.40294509233632997,0,7
076,Szentesi,06,Csongrád-Csanád,,False,22922.0,610.3333333333333,0.026626530552889507,130,0.091069094434225,11.83898227644925,5.919491138224625,17.758473414673876,52006,4736.139325146306,1610.287370549744,249.97115717417222,7.352092858063887,4308,1,0,0.2286400672265067,estimated,low,2.0,6.0,8.725242125468982,1893287.085904195,9466435.429520976,-0.11159823096144861,-0.6495548416630617,-0.09789663991465458,96.94780646956549,0.2631541657192228,0.2738204024504115,0.47640139608748583,106,0.433075094808645,0,7
041,Kiskunhalasi,03,Bács-Kiskun,,False,26075.0,924.5,0.03545541706615532,127,0.08237921926931291,10.462160847202739,5.2310804236013695,15.693241270804108,71938,5926.196275795832,2014.9067337705828,176.5409102282521,5.192379712595651,4126,1,0,0.34435595969773414,estimated,low,3.0,5.0,11.505273250239693,1673106.14714445,8365530.735722251,-0.5200532991893347,-0.37240824189404015,0.18920648140917912,96.90694993716492,0.2618168812282454,0.24838470939316257,0.4934008846672629,107,0.41134283886534745,0,7
029,Pécsváradi,02,Baranya,,False,6738.0,252.5,0.03747402790145444,135,0.029435020597524803,3.9737277806658486,1.9868638903329243,5.960591670998773,46670,1373.7324112864826,467.06901983740414,289.2650524962503,8.50779566165442,4132,1,0,0.3405411500558255,estimated,low,0.0,0.0,0.0,635477.5532521374,3177387.7662606863,0.10697369766816855,-0.30904225248875633,-0.9989816048302742,96.81346508349286,0.2587570071368454,0.290459345294943,0.44808785661092887,108,0.40129666337507813,0,7
034,Bácsalmási,03,Bács-Kiskun,,False,10715.0,404.83333333333337,0.03778192564940115,127,0.03385209336416828,4.299215857249371,2.1496079286246856,6.4488237858740565,71938,2435.2518924315377,827.9856434267228,176.5409102282521,5.19237971259565,2871,1,1,1.1422869764636154,estimated,low,1.0,6.0,9.332711152589827,687529.5250873552,3437647.625436776,-0.5200532991893347,-0.2993770683467069,-0.035161279781472064,96.6811031307198,0.2544246378377704,0.2422315789854119,0.48497890017735223,109,0.468164128310215,0,7
